Trade ID,Trade Type,SubType,Status,Customer,Trade Date,Broker,Ccy,Amended Date,Start Date,Maturity Date,Description,Ccy Pair,Notional,Trade Entry Date,Buy / Sell,Put / Call,Strike,Equity Id,Portfolio,CE Type,Credit Entity,Purchase / Sale,Red Pair,Traded Spread,ClientRefID,Trade State,Fwd Price,Return Leg Price,Funding Leg Index,Funding Leg Rate,Funding Leg Spread,Leg2 Notional,Leg2 Ccy,FX Rate,Leg1 Index,Leg1 Rate,Leg1 Spread,Leg2 Index,Leg2 Rate,Leg2 Spread,Counterparty Trade Ref.ID,GTM Reference ID,Executing Broker,ID1,ID2,OMS ID,SEF ID,USI Issuer_USI Trade ID,Legal Entity,Accounting System ID,Version,IM Type,IM Amount,Equity Market Price,Stub Rate,Unit,Final Payment Date,CE Description,Expiry,Style,Premium CCY,Premium Amount,Premium Settle Date
409906,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:38,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,9539,,,S,,,77021038,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,590.75,0,FBIL,0,0,,1c8d708a871111e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409906,Swap,IRSWAP,Verified,BOFAUS3DEQN,5/15/2019,,INR,6/4/2019 17:43,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-2500000,5/15/2019,SELL,,0,,9539,,,S,,,77021038,Undo Partial Termination,0,,,0,0,2500000,INR,0,FIXED,590.75,0,FBIL,0,0,,7bfdf1d2773c11e9824d0a4428260000,,generatedbyCSM,1882394480,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409906,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:48,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,9539,,,S,,,77021038,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,590.75,0,FBIL,0,0,,7e5476dc871211e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409906,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:58,5/15/2019,6/4/2019,SW/PAY 5.90750%INRFIXEDSemi,,-1500000,5/15/2019,SELL,,0,,9539,,,S,,,77021038,Terminated,0,,,0,0,1500000,INR,0,FIXED,590.75,0,FBIL,0,0,,e3b89480871311e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409907,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:38,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,7AJF,,,S,,,77021039,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,590.75,0,FBIL,0,0,,1c44a9f4871111e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409907,Swap,IRSWAP,Verified,BOFAUS3DEQN,5/15/2019,,INR,6/4/2019 17:43,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-2500000,5/15/2019,SELL,,0,,7AJF,,,S,,,77021039,Undo Partial Termination,0,,,0,0,2500000,INR,0,FIXED,590.75,0,FBIL,0,0,,7c3bc3fe773c11e9824d0a4428260000,,generatedbyCSM,1882394480,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409907,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:48,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,7AJF,,,S,,,77021039,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,590.75,0,FBIL,0,0,,7e1944b8871211e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409907,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:58,5/15/2019,6/4/2019,SW/PAY 5.90750%INRFIXEDSemi,,-1500000,5/15/2019,SELL,,0,,7AJF,,,S,,,77021039,Terminated,0,,,0,0,1500000,INR,0,FIXED,590.75,0,FBIL,0,0,,e36e64e6871311e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409908,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:38,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,9752,,,S,,,77021040,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,590.75,0,FBIL,0,0,,1cd371a2871111e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409908,Swap,IRSWAP,Verified,BOFAUS3DEQN,5/15/2019,,INR,6/4/2019 17:43,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-2500000,5/15/2019,SELL,,0,,9752,,,S,,,77021040,Undo Partial Termination,0,,,0,0,2500000,INR,0,FIXED,590.75,0,FBIL,0,0,,7c84b064773c11e9824d0a4428260000,,generatedbyCSM,1882394480,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409908,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:48,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,9752,,,S,,,77021040,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,590.75,0,FBIL,0,0,,7ea0dcac871211e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409908,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:58,5/15/2019,6/4/2019,SW/PAY 5.90750%INRFIXEDSemi,,-1500000,5/15/2019,SELL,,0,,9752,,,S,,,77021040,Terminated,0,,,0,0,1500000,INR,0,FIXED,590.75,0,FBIL,0,0,,e4165304871311e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409909,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:38,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,70GB,,,S,,,77021041,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,590.75,0,FBIL,0,0,,1c04cda2871111e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409909,Swap,IRSWAP,Verified,BOFAUS3DEQN,5/15/2019,,INR,6/4/2019 17:43,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-2500000,5/15/2019,SELL,,0,,70GB,,,S,,,77021041,Undo Partial Termination,0,,,0,0,2500000,INR,0,FIXED,590.75,0,FBIL,0,0,,7cde284c773c11e9824d0a4428260000,,generatedbyCSM,1882394480,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409909,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:48,5/15/2019,5/15/2021,SW/PAY 5.90750%INRFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,70GB,,,S,,,77021041,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,590.75,0,FBIL,0,0,,7dda9b6e871211e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409909,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,INR,6/4/2019 17:58,5/15/2019,6/4/2019,SW/PAY 5.90750%INRFIXEDSemi,,-1500000,5/15/2019,SELL,,0,,70GB,,,S,,,77021041,Terminated,0,,,0,0,1500000,INR,0,FIXED,590.75,0,FBIL,0,0,,e309f6f0871311e9b39b0a4428260000,,,1882394480,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409910,Swap,IRSWAP,Verified,CHASGB2LDPC,6/4/2019,,INR,6/4/2019 17:53,5/15/2019,5/15/2022,SW/PAY 1DFBIL+Semi,,1000000,5/15/2019,BUY,,0,,9577,,,P,,,77021042,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,605.9211,0,FBIL,0,0,,30ef123e871311e9b39b0a4428260000,,,1882394498,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409911,Swap,IRSWAP,Verified,CHASGB2LDPC,6/4/2019,,INR,6/4/2019 17:53,5/15/2019,5/15/2022,SW/PAY 1DFBIL+Semi,,1000000,5/15/2019,BUY,,0,,9539,,,P,,,77021043,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,605.9211,0,FBIL,0,0,,30ab8c58871311e9b39b0a4428260000,,,1882394498,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409912,Swap,IRSWAP,Verified,CHASGB2LDPC,6/4/2019,,INR,6/4/2019 17:53,5/15/2019,5/15/2022,SW/PAY 1DFBIL+Semi,,1000000,5/15/2019,BUY,,0,,7AJF,,,P,,,77021044,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,605.9211,0,FBIL,0,0,,306067b4871311e9b39b0a4428260000,,,1882394498,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409913,Swap,IRSWAP,Verified,CHASGB2LDPC,6/4/2019,,INR,6/4/2019 17:53,5/15/2019,5/15/2022,SW/PAY 1DFBIL+Semi,,1000000,5/15/2019,BUY,,0,,9752,,,P,,,77021045,Part Terminated,0,,,0,0,1000000,INR,0,FIXED,605.9211,0,FBIL,0,0,,314376da871311e9b39b0a4428260000,,,1882394498,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409914,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:28,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9752,,,S,,,77020905,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,05f5525c86d511e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409914,Swap,IRSWAP,Verified,MSCSUS33XXX,5/15/2019,,MXN,6/4/2019 10:33,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-2000000,5/15/2019,SELL,,0,,9752,,,S,,,77020905,Undo Partial Termination,0,,,0,0,2000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,74538b4a773c11e9824d0a4428260000,,generatedbyCSM,1882393820,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409914,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:38,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9752,,,S,,,77020905,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,6fbdb76e86d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409914,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:43,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9752,,,S,,,77020905,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,1ed85b7886d711e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409914,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:08,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9752,,,S,,,77020905,Undo Partial Termination,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,6fbdb76e86d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,6,,,,0,0,,,,,,0,
409914,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:18,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9752,,,S,,,77020905,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,01d5e36086dc11e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,7,,,,0,0,,,,,,0,
409915,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:28,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,70GB,,,S,,,77020906,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,0509f6c286d511e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409915,Swap,IRSWAP,Verified,MSCSUS33XXX,5/15/2019,,MXN,6/4/2019 10:33,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-2000000,5/15/2019,SELL,,0,,70GB,,,S,,,77020906,Undo Partial Termination,0,,,0,0,2000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,74978dcc773c11e9824d0a4428260000,,generatedbyCSM,1882393820,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409915,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:38,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,70GB,,,S,,,77020906,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,6ed4a1fa86d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409915,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:43,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,70GB,,,S,,,77020906,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,1e5d2f0286d711e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409915,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:08,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,70GB,,,S,,,77020906,Undo Partial Termination,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,6ed4a1fa86d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,6,,,,0,0,,,,,,0,
409915,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:18,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,70GB,,,S,,,77020906,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,013eeafa86dc11e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,7,,,,0,0,,,,,,0,
409921,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:28,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9810,,,S,,,77020907,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,066dc9b286d511e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409921,Swap,IRSWAP,Verified,MSCSUS33XXX,5/15/2019,,MXN,6/4/2019 10:33,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-2000000,5/15/2019,SELL,,0,,9810,,,S,,,77020907,Undo Partial Termination,0,,,0,0,2000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,7385a98c773c11e9824d0a4428260000,,generatedbyCSM,1882393820,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409921,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:38,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9810,,,S,,,77020907,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,70056e7e86d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409921,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:43,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9810,,,S,,,77020907,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,1f164be086d711e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409921,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:08,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9810,,,S,,,77020907,Undo Partial Termination,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,70056e7e86d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,6,,,,0,0,,,,,,0,
409921,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:18,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9810,,,S,,,77020907,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,0219502886dc11e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,7,,,,0,0,,,,,,0,
409922,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:28,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,7025,,,S,,,77020903,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,06d3619686d511e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409922,Swap,IRSWAP,Verified,MSCSUS33XXX,5/15/2019,,MXN,6/4/2019 10:33,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-2000000,5/15/2019,SELL,,0,,7025,,,S,,,77020903,Undo Partial Termination,0,,,0,0,2000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,73ceacb8773c11e9824d0a4428260000,,generatedbyCSM,1882393820,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409922,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:38,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,7025,,,S,,,77020903,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,705eb89486d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409922,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:43,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,7025,,,S,,,77020903,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,1f577c8286d711e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409922,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:08,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,7025,,,S,,,77020903,Undo Partial Termination,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,705eb89486d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,6,,,,0,0,,,,,,0,
409922,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:18,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,7025,,,S,,,77020903,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,025eca0486dc11e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,7,,,,0,0,,,,,,0,
409923,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:28,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9577,,,S,,,77020904,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,0597122886d511e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,2,,,,0,0,,,,,,0,
409923,Swap,IRSWAP,Verified,MSCSUS33XXX,5/15/2019,,MXN,6/4/2019 10:33,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-2000000,5/15/2019,SELL,,0,,9577,,,S,,,77020904,Undo Partial Termination,0,,,0,0,2000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,7412218c773c11e9824d0a4428260000,,generatedbyCSM,1882393820,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409923,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:38,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9577,,,S,,,77020904,Part Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,6f40801e86d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409923,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 10:43,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9577,,,S,,,77020904,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,1e99d47086d711e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409923,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:08,5/16/2019,5/9/2024,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9577,,,S,,,77020904,Undo Partial Termination,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,6f40801e86d611e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,6,,,,0,0,,,,,,0,
409923,Swap,IRSWAP,Verified,MSCSUS33XXX,6/4/2019,,MXN,6/4/2019 11:18,5/16/2019,6/4/2019,SW/PAY 7.83000%MXNFIXEDMont,,-1000000,5/15/2019,SELL,,0,,9577,,,S,,,77020904,Terminated,0,,,0,0,1000000,MXN,0,FIXED,783,0,TIIE,850.61,0,,0184519486dc11e9b39b0a4428260000,,,1882393820,,,,TROWUS33XXX,,7,,,,0,0,,,,,,0,
409924,Swap,IRSWAP,Verified,CITIUS33XXX,6/4/2019,,THB,6/4/2019 16:28,5/17/2019,5/17/2029,SW/PAY 2.12000%THBFIXEDSemi,,-750000,5/15/2019,SELL,,0,,70GB,,,S,,,77020955,Part Terminated,0,,,0,0,750000,THB,0,FIXED,212,0,BIBOR,196.311,0,,50c9fc60870711e9b39b0a4428260000,,,1882394060,,,,TROWUS33XXX,,7,,,,0,0,,,,,,0,
409924,Swap,IRSWAP,Verified,CITIUS33XXX,6/4/2019,,THB,6/4/2019 16:43,5/17/2019,5/17/2029,SW/PAY 2.12000%THBFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,70GB,,,S,,,77020955,Part Terminated,0,,,0,0,1000000,THB,0,FIXED,212,0,BIBOR,196.311,0,,695e84ec870911e9b39b0a4428260000,,,1882394060,,,,TROWUS33XXX,,8,,,,0,0,,,,,,0,
409930,Swap,IRSWAP,Verified,CITIUS33XXX,6/4/2019,,THB,6/4/2019 16:28,5/17/2019,5/17/2029,SW/PAY 2.12000%THBFIXEDSemi,,-750000,5/15/2019,SELL,,0,,9539,,,S,,,77020954,Part Terminated,0,,,0,0,750000,THB,0,FIXED,212,0,BIBOR,196.311,0,,51180888870711e9b39b0a4428260000,,,1882394060,,,,TROWUS33XXX,,7,,,,0,0,,,,,,0,
409930,Swap,IRSWAP,Verified,CITIUS33XXX,6/4/2019,,THB,6/4/2019 16:43,5/17/2019,5/17/2029,SW/PAY 2.12000%THBFIXEDSemi,,-1000000,5/15/2019,SELL,,0,,9539,,,S,,,77020954,Part Terminated,0,,,0,0,1000000,THB,0,FIXED,212,0,BIBOR,196.311,0,,69a2887c870911e9b39b0a4428260000,,,1882394060,,,,TROWUS33XXX,,8,,,,0,0,,,,,,0,
409931,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,MYR,6/4/2019 10:23,5/15/2019,5/15/2024,SW/PAY 3.57500%MYRFIXEDQuar,,-1000000,5/15/2019,SELL,,0,,9810,,,S,,,77020941,Part Terminated,0,,,0,0,1000000,MYR,0,FIXED,357.5,0,KLIBO,346,0,,533df88a86d411e9b39b0a4428260000,,,1882393980,,,,TROWUS33XXX,,3,,,,0,0,,,,,,0,
409931,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,MYR,6/4/2019 10:43,5/15/2019,6/4/2019,SW/PAY 3.57500%MYRFIXEDQuar,,-1500000,5/15/2019,SELL,,0,,9810,,,S,,,77020941,Terminated,0,,,0,0,1500000,MYR,0,FIXED,357.5,0,KLIBO,346,0,,20596d7a86d711e9b39b0a4428260000,,,1882393980,,,,TROWUS33XXX,,4,,,,0,0,,,,,,0,
409931,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,MYR,6/4/2019 10:48,5/15/2019,5/15/2024,SW/PAY 3.57500%MYRFIXEDQuar,,-1000000,5/15/2019,SELL,,0,,9810,,,S,,,77020941,Undo Partial Termination,0,,,0,0,1000000,MYR,0,FIXED,357.5,0,KLIBO,346,0,,533df88a86d411e9b39b0a4428260000,,,1882393980,,,,TROWUS33XXX,,5,,,,0,0,,,,,,0,
409931,Swap,IRSWAP,Verified,BOFAUS3DEQN,6/4/2019,,MYR,6/4/2019 10:58,5/15/2019,6/4/2019,SW/PAY 3.57500%MYRFIXEDQuar,,-1500000,5/15/2019,SELL,,0,,9810,,,S,,,77020941,Terminated,0,,,0,0,1500000,MYR,0,FIXED,357.5,0,KLIBO,346,0,,37396cd286d911e9b39b0a4428260000,,,1882393980,,,,TROWUS33XXX,,6,,,,0,0,,,,,,0,
409932,Swap,IRSWAP,Verified,CITIUS33XXX,6/4/2019,,THB,6/4/2019 16:28,5/17/2019,5/17/2029,SW/PAY 2.12000%THBFIXEDSemi,,-750000,5/15/2019,SELL,,0,,9810,,,S,,,77020956,Part Terminated,0,,,0,0,750000,THB,0,FIXED,212,0,BIBOR,196.311,0,,515b31a8870711e9b39b0a4428260000,,,1882394060,,,,TROWUS33XXX,,7,,,,0,0,,,,,,0,
