Trade ID,Trade Type,SubType,Status,Customer,Trade Date,Broker,Ccy,Amended Date,Start Date,Maturity Date,Description,Ccy Pair,Notional,Trade Entry Date,Buy / Sell,Put / Call,Strike,Equity Id,Portfolio,CE Type,Credit Entity,Purchase / Sale,Red Pair,Traded Spread,ClientRefID,Trade State,Fwd Price,Return Leg Price,Funding Leg Index,Funding Leg Rate,Funding Leg Spread,Leg2 Notional,Leg2 Ccy,FX Rate,Leg1 Index,Leg1 Rate,Leg1 Spread,Leg2 Index,Leg2 Rate,Leg2 Spread,Counterparty Trade Ref.ID,GTM Reference ID,Executing Broker,ID1,ID2,OMS ID,SEF ID,USI Issuer_USI Trade ID,Legal Entity,Accounting System ID,Version,IM Type,IM Amount,Equity Market Price,Stub Rate,Unit,Final Payment Date
410513,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL BSIG,,-221214.3,5/21/2019,SELL,,0,BSIG,4568,,,,,,77056533,Terminated,0,11.855,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9fdbc8487e6411e9824d0a4428260000,,,1887197904,,,,TROWUS33XXX,,4,,,19.954,0,0,5/24/2019
410515,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY BKD,,198443.85,5/21/2019,BUY,,0,BKD,4568,,,,,,77056558,Terminated,0,6.985,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,b903458a7e5f11e9824d0a4428260000,,,1887198090,,,,TROWUS33XXX,,3,,,6.63,0,0,5/24/2019
410516,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL BLDR,,-147523.13,5/21/2019,SELL,,0,BLDR,4568,,,,,,77056593,Terminated,0,15.375,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,ab2d80a67e6411e9824d0a4428260000,,,1888974481,,,,TROWUS33XXX,,4,,,13.63,0,0,5/24/2019
410517,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY CBPX,,97819.56,5/21/2019,BUY,,0,CBPX,4568,,,,,,77056640,Terminated,0,25.005,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,aac5e9287e6411e9824d0a4428260000,,,1888974759,,,,TROWUS33XXX,,3,,,25.34,0,0,5/24/2019
410518,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/BUY AMPH,,237185.64,5/21/2019,BUY,,0,AMPH,4568,,,,,,77056669,Terminated,0,21.345,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a1e530f27e6411e9824d0a4428260000,,,1888975199,,,,TROWUS33XXX,,3,,,18.82,0,0,5/24/2019
410519,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY BEAT,,121436.29,5/21/2019,BUY,,0,BEAT,4568,,,,,,77056684,Terminated,0,49.085,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b66467c87e5f11e9824d0a4428260000,,,1888975332,,,,TROWUS33XXX,,3,,,31.875,0,0,5/24/2019
410520,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:43,5/23/2019,5/22/2019,EX/SELL ARA,,-200690.55,5/21/2019,SELL,,0,ARA,4568,,,,,,77056695,Terminated,0,6.675,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9a6b67067e6411e9824d0a4428260000,,,1888975259,,,,TROWUS33XXX,,4,,,12.69,0,0,5/24/2019
410521,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:43,5/23/2019,5/22/2019,EX/SELL CFX,,-41348.9,5/21/2019,SELL,,0,CFX,4568,,,,,,77056521,Terminated,0,27.275,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9a5b4bfa7e6411e9824d0a4428260000,,,1887197862,,,,TROWUS33XXX,,4,,,42.72,0,0,5/24/2019
410522,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY CDW,,48003.3,5/21/2019,BUY,,0,CDW,4568,,,,,,77056557,Terminated,0,104.355,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,a87c40ea7e6411e9824d0a4428260000,,,1887198074,,,,TROWUS33XXX,,3,,,100.5,0,0,5/24/2019
410523,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/SELL CMPR,,-109988.26,5/21/2019,SELL,,0,CMPR,4568,,,,,,77056590,Terminated,0,88.415,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a5def2d87e6411e9824d0a4428260000,,,1888974493,,,,TROWUS33XXX,,4,,,81.5,0,0,5/24/2019
410525,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL CMG,,-30154.95,5/21/2019,SELL,,0,CMG,4568,,,,,,77056696,Terminated,0,717.975,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a73a4cae7e6411e9824d0a4428260000,,,1888975266,,,,TROWUS33XXX,,4,,,705.64,0,0,5/24/2019
410526,Exotic,ETRS,Verified,MSCSUS33XXX,5/21/2019,,AUD,5/24/2019 16:39,5/23/2019,1/15/2020,EX/BUY CKF,,73682.06,5/21/2019,BUY,,0,CKF,4568,,,,,,77056524,Contract Create/New,0,6.2575,BSW1M,148.5,4000,0,AUD,0,,0,0,,0,0,,c9431fd67beb11e9824d0a4428260000,,generatedbyCSM,1887197943,,,,TROWUS33XXX,,2,,,7.93,0,11775,1/17/2020
410526,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,AUD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY CKF,,73682.06,5/21/2019,BUY,,0,CKF,4568,,,,,,77056524,Terminated,0,6.2575,BSW1M,148.5,4000,0,AUD,0,,0,0,,0,0,,9fea31627e6411e9824d0a4428260000,,,1887197943,,,,TROWUS33XXX,,3,,,7.93,0,0,5/24/2019
410527,Exotic,ETRS,Verified,MSCSUS33XXX,5/21/2019,,AUD,5/24/2019 16:39,5/23/2019,1/15/2020,EX/BUY BGA,,65685.87,5/21/2019,BUY,,0,BGA,4568,,,,,,77056530,Contract Create/New,0,5.3464,BSW1M,148.5,4000,0,AUD,0,,0,0,,0,0,,c97546007beb11e9824d0a4428260000,,generatedbyCSM,1887197892,,,,TROWUS33XXX,,2,,,5.16,0,12286,1/17/2020
410527,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,AUD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY BGA,,65685.87,5/21/2019,BUY,,0,BGA,4568,,,,,,77056530,Terminated,0,5.3464,BSW1M,148.5,4000,0,AUD,0,,0,0,,0,0,,9cf9846c7e6411e9824d0a4428260000,,,1887197892,,,,TROWUS33XXX,,3,,,5.16,0,0,5/24/2019
410529,Exotic,ETRS,Verified,UBSWUS33XXX,5/21/2019,,AUD,5/24/2019 16:39,5/23/2019,1/15/2020,EX/BUY SIV,,230492.26,5/21/2019,BUY,,0,SIV,4568,,,,,,77056539,Contract Create/New,0,2.0024,BSW1M,148.5,4000,0,AUD,0,,0,0,,0,0,,c994f4dc7beb11e9824d0a4428260000,,generatedbyCSM,1887197928,,,,TROWUS33XXX,,2,,,0.785,0,115108,1/17/2020
410529,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,AUD,5/24/2019 16:39,5/23/2019,5/22/2019,EX/BUY SIV,,230492.26,5/21/2019,BUY,,0,SIV,4568,,,,,,77056539,Terminated,0,2.0024,BSW1M,148.5,4000,0,AUD,0,,0,0,,0,0,,b5dcfe007e5f11e9824d0a4428260000,,,1887197928,,,,TROWUS33XXX,,3,,,0.785,0,0,5/24/2019
410530,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL ARTH,,-21508.56,5/21/2019,SELL,,0,ARTH,4568,,,,,,77056546,Terminated,0,0.3763,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9e2d4b987e6411e9824d0a4428260000,,,1887198097,,,,TROWUS33XXX,,4,,,0.35,0,0,5/24/2019
410531,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY AMSYF,,355564.67,5/21/2019,BUY,,0,AMSYF,4568,,,,,,77056588,Terminated,0,21.47,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,9efa2a6e7e6411e9824d0a4428260000,,,1888974478,,,,TROWUS33XXX,,3,,,18.9775,0,0,5/24/2019
410532,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/BUY BTOP,,173250.39,5/21/2019,BUY,,0,BTOP,4568,,,,,,77056602,Terminated,0,0.4038,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a1074e187e6411e9824d0a4428260000,,,1888974622,,,,TROWUS33XXX,,3,,,10,0,0,5/24/2019
410533,Exotic,ETRS,Verified,CITIUS33XXX,5/21/2019,,AUD,5/24/2019 16:39,5/23/2019,1/15/2020,EX/BUY AMA,,122023.25,5/21/2019,BUY,,0,AMA,4568,,,,,,77056606,Contract Create/New,0,1.0012,BSW1M,148.5,4000,0,AUD,0,,0,0,,0,0,,ca5a461a7beb11e9824d0a4428260000,,generatedbyCSM,1888974586,,,,TROWUS33XXX,,2,,,1.17,0,121877,1/17/2020
410533,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,AUD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY AMA,,122023.25,5/21/2019,BUY,,0,AMA,4568,,,,,,77056606,Terminated,0,1.0012,BSW1M,148.5,4000,0,AUD,0,,0,0,,0,0,,ab77a2c67e6411e9824d0a4428260000,,,1888974586,,,,TROWUS33XXX,,3,,,1.17,0,0,5/24/2019
410534,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:43,5/23/2019,5/22/2019,EX/BUY EXPE,,147728.34,5/21/2019,BUY,,0,EXPE,4568,,,,,,77056568,Terminated,0,116.505,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,98dc79b67e6411e9824d0a4428260000,,,1887198181,,,,TROWUS33XXX,,3,,,148.24,0,0,5/24/2019
410536,Exotic,ETRS,Verified,CITIUS33XXX,5/21/2019,,CAD,5/24/2019 16:39,5/23/2019,1/15/2020,EX/BUY SU,,188483.7,5/21/2019,BUY,,0,SU,4568,,,,,,77056621,Contract Create/New,0,44.245,CDO1M,198,5000,0,CAD,0,,0,0,,0,0,,ca7cebc07beb11e9824d0a4428260000,,generatedbyCSM,1888974643,,,,TROWUS33XXX,,2,,,10,0,4260,1/17/2020
410536,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,CAD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY SU,,188483.7,5/21/2019,BUY,,0,SU,4568,,,,,,77056621,Terminated,0,44.245,CDO1M,198,5000,0,CAD,0,,0,0,,0,0,,aca13ea07e6411e9824d0a4428260000,,,1888974643,,,,TROWUS33XXX,,3,,,10,0,0,5/24/2019
410537,Exotic,ETRS,Verified,CITIUS33XXX,5/21/2019,,AUD,5/24/2019 16:39,5/23/2019,1/15/2020,EX/SELL BFG,,-97513.96,5/21/2019,SELL,,0,BFG,4568,,,,,,77056637,Contract Create/New,0,0.8789,BSW1M,148.5,-4000,0,AUD,0,,0,0,,0,0,,ca99d4927beb11e9824d0a4428260000,,generatedbyCSM,1888974793,,,,TROWUS33XXX,,2,,,0.75,0,110950,1/17/2020
410538,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL CDXC,,-171911.42,5/21/2019,SELL,,0,CDXC,4568,,,,,,77056561,Terminated,0,4.4225,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9da589887e6411e9824d0a4428260000,,,1887198024,,,,TROWUS33XXX,,4,,,4.8269,0,0,5/24/2019
410539,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL CEQXF,,-341088.27,5/21/2019,SELL,,0,CEQXF,4568,,,,,,77056574,Terminated,0,0.4482,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a042fe8c7e6411e9824d0a4428260000,,,1887197988,,,,TROWUS33XXX,,4,,,0.4581,0,0,5/24/2019
410540,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY CCEP,,388591.39,5/21/2019,BUY,,0,CCEP,4568,,,,,,77056636,Terminated,0,56.795,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b9303bd07e5f11e9824d0a4428260000,,,1888974753,,,,TROWUS33XXX,,3,,,54.07,0,0,5/24/2019
410541,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL EVTC,,-205233.6,5/21/2019,SELL,,0,EVTC,4568,,,,,,77056620,Terminated,0,27.885,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9ccc443e7e6411e9824d0a4428260000,,,1888974598,,,,TROWUS33XXX,,4,,,29.27,0,0,5/24/2019
410542,Exotic,ETRS,Verified,CHASGB2LDPC,5/21/2019,,DKK,5/24/2019 16:39,5/23/2019,1/15/2020,EX/SELL MATAS,,-1542022.43,5/21/2019,SELL,,0,MATAS,4568,,,,,,77056668,Contract Create/New,0,73.926,CIB1M,-41.25,-4000,0,DKK,0,,0,0,,0,0,,0e7f9b0a7bf211e9824d0a4428260000,,generatedbyCSM,1888975206,,,,TROWUS33XXX,,2,,,63.9,0,20859,1/17/2020
410542,Exotic,ETRS,Verified,CHASGB2LDPC,5/21/2019,,DKK,5/24/2019 16:47,5/23/2019,1/15/2020,EX/SELL MATAS,,-1542022.43,5/21/2019,SELL,,0,MATAS,4568,,,,,,77056668,Contract Create/New,0,73.926,CIB1M,-41.25,-4000,0,DKK,0,,0,0,,0,0,,0e7f9b0a7bf211e9824d0a4428260000,,generatedbyCSM,1888975206,,,,TROWUS33XXX,,4,,,63.9,0,20859,1/17/2020
410542,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,DKK,5/24/2019 16:48,5/23/2019,5/22/2019,EX/SELL MATAS,,-1542022.43,5/21/2019,SELL,,0,MATAS,4568,,,,,,77056668,Terminated,0,73.926,CIB1M,-41.25,-4000,0,DKK,0,,0,0,,0,0,,a0baa8067e6411e9824d0a4428260000,,,1888975206,,,,TROWUS33XXX,,5,,,63.9,0,0,5/24/2019
410543,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,EUR,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL SUR,,-132872.59,5/21/2019,SELL,,0,SUR,4568,,,,,,77056662,Terminated,0,26.0739,EURB1,-37.1,-4000,0,EUR,0,,0,0,,0,0,,a86daa127e6411e9824d0a4428260000,,,1888975186,,,,TROWUS33XXX,,4,,,27.35,0,0,5/24/2019
410544,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:47,5/23/2019,5/22/2019,EX/BUY EQFN,,264673.5,5/21/2019,BUY,,0,EQFN,4568,,,,,,77056616,Terminated,0,11.375,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,ae2094427e6411e9824d0a4428260000,,,1888974625,,,,TROWUS33XXX,,3,,,12.08,0,0,5/24/2019
410545,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL CWXZF,,-247393.26,5/21/2019,SELL,,0,CWXZF,4568,,,,,,77056513,Terminated,0,3.7917,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9dc4f0a27e6411e9824d0a4428260000,,,1887197880,,,,TROWUS33XXX,,4,,,3.3944,0,0,5/24/2019
410546,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:08,5/23/2019,5/22/2019,EX/BUY DNLI,,255193.13,5/21/2019,BUY,,0,DNLI,4568,,,,,,77056510,Terminated,0,20.625,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b4e11c0c7e5f11e9824d0a4428260000,,,1887197889,,,,TROWUS33XXX,,3,,,22.11,0,0,5/24/2019
410548,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/SELL 900951,,-48607.02,5/21/2019,SELL,,0,900951,4568,,,,,,77056652,Terminated,0,0.3674,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a34836ba7e6411e9824d0a4428260000,,,1888974570,,,,TROWUS33XXX,,4,,,0.464,0,0,5/24/2019
410549,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL G,,-179887.73,5/21/2019,SELL,,0,G,4568,,,,,,77056507,Terminated,0,36.275,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9ac866d67e6411e9824d0a4428260000,,,1887197931,,,,TROWUS33XXX,,4,,,29.62,0,0,5/24/2019
410550,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY FGBI,,202942.74,5/21/2019,BUY,,0,FGBI,4568,,,,,,77056519,Terminated,0,21.255,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a0ab65c67e6411e9824d0a4428260000,,,1887197967,,,,TROWUS33XXX,,3,,,26.94,0,0,5/24/2019
410551,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY GTS,,232252.9,5/21/2019,BUY,,0,GTS,4568,,,,,,77056520,Terminated,0,26.525,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b7b53e2c7e5f11e9824d0a4428260000,,,1887197907,,,,TROWUS33XXX,,3,,,23.6,0,0,5/24/2019
410552,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL FRPT,,-33281.6,5/21/2019,SELL,,0,FRPT,4568,,,,,,77056531,Terminated,0,47.275,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,aa4a9b427e6411e9824d0a4428260000,,,1887197970,,,,TROWUS33XXX,,4,,,16.65,0,0,5/24/2019
410553,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY GCI,,175106.49,5/21/2019,BUY,,0,GCI,4568,,,,,,77056536,Terminated,0,7.995,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,ae02df067e6411e9824d0a4428260000,,,1887197961,,,,TROWUS33XXX,,3,,,10.84,0,0,5/24/2019
410554,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,1/15/2020,EX/SELL GOOG,,-219793.23,5/21/2019,SELL,,0,GOOG,4568,,,,,,77056562,Part Terminated,0,1138.825,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a498a5867e6411e9824d0a4428260000,,,1887198209,,,,TROWUS33XXX,,4,,,1205.92,0,30,1/17/2020
410555,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY FOXF,,66824.54,5/21/2019,BUY,,0,FOXF,4568,,,,,,77056580,Terminated,0,69.105,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,9bcea82e7e6411e9824d0a4428260000,,,1887198189,,,,TROWUS33XXX,,3,,,43.56,0,0,5/24/2019
410556,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,1/15/2020,EX/BUY GHL,,10923.63,5/21/2019,BUY,,0,GHL,4568,,,,,,77056587,Part Terminated,0,17.015,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,a4b5a7087e6411e9824d0a4428260000,,,1888974504,,,,TROWUS33XXX,,3,,,20.1768,0,991,1/17/2020
410557,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY NWLI,,5505.5,5/21/2019,BUY,,0,NWLI,4568,,,,,,77056502,Terminated,0,275.275,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,9bb1da147e6411e9824d0a4428260000,,,1887197940,,,,TROWUS33XXX,,3,,,264.5,0,0,5/24/2019
410558,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY HMHC,,187545.57,5/21/2019,BUY,,0,HMHC,4568,,,,,,77056564,Terminated,0,6.835,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,b70287147e5f11e9824d0a4428260000,,,1887198083,,,,TROWUS33XXX,,3,,,11.35,0,0,5/24/2019
410559,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY HPE,,155329.58,5/21/2019,BUY,,0,HPE,4568,,,,,,77056565,Terminated,0,14.775,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,b88c12587e5f11e9824d0a4428260000,,,1887198200,,,,TROWUS33XXX,,3,,,15.85,0,0,5/24/2019
410561,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:08,5/23/2019,5/22/2019,EX/SELL KRA,,-58254,5/21/2019,SELL,,0,KRA,4568,,,,,,77056570,Terminated,0,27.375,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,b4d26f727e5f11e9824d0a4428260000,,,1887198204,,,,TROWUS33XXX,,4,,,34.03,0,0,5/24/2019
410562,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL INFN,,-43215.71,5/21/2019,SELL,,0,INFN,4568,,,,,,77056572,Terminated,0,3.0225,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,ade5c1aa7e6411e9824d0a4428260000,,,1887197982,,,,TROWUS33XXX,,4,,,4.64,0,0,5/24/2019
410563,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL FWONA,,-240552.03,5/21/2019,SELL,,0,FWONA,4568,,,,,,77056597,Terminated,0,37.475,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9ff948147e6411e9824d0a4428260000,,,1888974529,,,,TROWUS33XXX,,4,,,37.92,0,0,5/24/2019
410565,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,1/15/2020,EX/BUY GBLBF,,135371.34,5/21/2019,BUY,,0,GBLBF,4568,,,,,,77056569,Part Terminated,0,91.715,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,a3fcbf5e7e6411e9824d0a4428260000,,,1887197991,,,,TROWUS33XXX,,3,,,92.05,0,2202,1/17/2020
410566,Exotic,ETRS,Verified,MSCSUS33XXX,5/21/2019,,GBP,5/24/2019 16:39,5/23/2019,1/15/2020,EX/SELL CEY,,-236435.55,5/21/2019,SELL,,0,CEY,4568,,,,,,77056527,Contract Create/New,0,0.9007,LIB1M,73.013,-4000,0,GBP,0,,0,0,,0,0,,40940d0c7bf611e9824d0a4428260000,,generatedbyCSM,1887197922,,,,TROWUS33XXX,,2,,,89.5,0,262502,1/17/2020
410566,Exotic,ETRS,Verified,MSCSUS33XXX,5/21/2019,,GBP,5/24/2019 16:43,5/23/2019,1/15/2020,EX/SELL CEY,,-236435.55,5/21/2019,SELL,,0,CEY,4568,,,,,,77056527,Contract Create/New,0,0.9007,LIB1M,73.013,-4000,0,GBP,0,,0,0,,0,0,,40940d0c7bf611e9824d0a4428260000,,generatedbyCSM,1887197922,,,,TROWUS33XXX,,4,,,89.5,0,262502,1/17/2020
410566,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,GBP,5/24/2019 16:43,5/23/2019,5/22/2019,EX/SELL CEY,,-236435.55,5/21/2019,SELL,,0,CEY,4568,,,,,,77056527,Terminated,0,0.9007,LIB1M,73.013,-4000,0,GBP,0,,0,0,,0,0,,b73e40567e5f11e9824d0a4428260000,,,1887197922,,,,TROWUS33XXX,,5,,,89.5,0,0,5/24/2019
410567,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL FTNW,,-134558.04,5/21/2019,SELL,,0,FTNW,4568,,,,,,77056516,Terminated,0,1.9325,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,ad3500047e6411e9824d0a4428260000,,,1887197925,,,,TROWUS33XXX,,4,,,1.36,0,0,5/24/2019
410568,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/BUY MRC,,95044.3,5/21/2019,BUY,,0,MRC,4568,,,,,,77056577,Terminated,0,16.175,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,a6f14ca27e6411e9824d0a4428260000,,,1887197994,,,,TROWUS33XXX,,3,,,17.2838,0,0,5/24/2019
410569,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL NFBK,,-198899.4,5/21/2019,SELL,,0,NFBK,4568,,,,,,77056591,Terminated,0,15.225,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9eeaa8467e6411e9824d0a4428260000,,,1888974475,,,,TROWUS33XXX,,4,,,17.48,0,0,5/24/2019
410570,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 15:23,5/23/2019,5/22/2019,EX/SELL KURA,,-64378.15,5/21/2019,SELL,,0,KURA,4568,,,,,,77056603,Terminated,0,15.725,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,6876d8d07e5911e9824d0a4428260000,,,1888974637,,,,TROWUS33XXX,,4,,,13.9,0,0,5/24/2019
410571,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,1/15/2020,EX/SELL ICFI,,-7688.5,5/21/2019,SELL,,0,ICFI,4568,,,,,,77056630,Part Terminated,0,76.885,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a4e476e67e6411e9824d0a4428260000,,,1888974688,,,,TROWUS33XXX,,4,,,55,0,304,1/17/2020
410572,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL INFO,,-119203.15,5/21/2019,SELL,,0,INFO,4568,,,,,,77056642,Terminated,0,57.475,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9bec21247e6411e9824d0a4428260000,,,1888974555,,,,TROWUS33XXX,,4,,,54.94,0,0,5/24/2019
