ACT_BANK_ACCT_NUM,ALC_EXEC_AMT,ALC_FEE_AMT,ALC_INT_AMT,BLK_HOL_CAL,BLK_ORDER_ID,BLK_OTH_EFF_DATE,BLK_SEC_ID,STATUS,BLK_TRADE_DATE,BLK_TRADE_TYPE,BLK_TRANS_SUB_TYPE,SEC_OTC_CLEAR_IND,SEC_CUSIP,SEC_CUST_DOC_CLAUSE,SEC_SWAP_LEG_IND,SEC_TRM_MASTER_DOC_TRANS_TYPE,SEC_TYP_CD,UND_SEC_TYP_CD,UND_SHORT_NM,SEC_ROLL_CONV,BLK_CREATE_DATE,ALC_ACCT_CD,ALC_EXEC_QTY,ALC_TRADE_ID,BLK_PAY_DATE,SEC_FACTOR,SEC_ISSUE_DATE,SEC_MATURE_DATE,UND_ISIN_NO,BLK_TDE_CRRNCY,BLK_EXCH_CD,ORIG_ORDER_ID,BLK_EXCH_DEALID,BLK_STUB,SEC_TRADE_IND,LEG1_ACCRUAL_TYP_CD,LEG1_CPN_BD_ADJ,LEG1_MAT_DATE_ADJ,LEG1_DAY_BASIS,LEG1_HOL_CAL,LEG1_PAY_FREQ,LEG1_RESET_BD_ADJ,LEG1_RESET_FREQ,LEG2_ACCRUAL_TYP_CD,LEG2_CPN_BD_ADJ,LEG2_MAT_DATE_ADJ,LEG2_DAY_BASIS,LEG2_HOL_CAL,LEG2_PAY_FREQ,LEG2_RESET_BD_ADJ,LEG2_RESET_FREQ,LEG1_SWAP_LEG_IND,LEG2_SWAP_LEG_IND,LEG1_EFFEC_DATE,LEG1_MATURE_DATE,LEG1_RESET_LAG_DAYS,LEG1_SEC_ID,LEG2_EFFEC_DATE,LEG2_MATURE_DATE,LEG2_RESET_LAG_DAYS,LEG2_SEC_ID,LEG1_COUPON_RATE,LEG1_FST_PAY_DATE,LEG1_FLT_INDX,LEG2_FLT_INDX,LEG2_IDX_PAY_FREQ,SEC_TRANS_TYP,BRK_CD,ALC_CLR_BRK_CD,ORIG_BRK_CD,ISS_RED_CD,SEC_CCP_IND,BLK_FX_RATE,SEC_SWAP_SUB_TYPE,SEC_IRS_HOL_CAL,LEG1_FIXING_OPT,LEG1_IDX_PAY_FREQ,LEG1_INF_INTERP,LEG1_INF_PUB,LEG2_FIXING_OPT,LEG2_INF_INTERP,LEG2_INF_PUB,LEG2_INF_SRC,LEG1_LST_PAY_DATE,LEG2_FST_PAY_DATE,LEG2_LST_PAY_DATE,LEG2_RTE_RND_PREC,LEG1_COMP_MTHD,LEG2_COMP_MTHD,LEG1_PAY_LAG,LEG2_PAY_LAG,SEC_EXPIRY_DATE,SEC_ASSET_CRRNCY_CD,SEC_LOC_CRRNCY_CD,SEC_STRIKE_PRICE,SEC_OPTION_STYLE,SEC_OPTION_TYPE,SEC_INF_FIXED_RATE,SEC_IMP_INF_CPI,SEC_VALUE_DATE,SEC_EXP_TIME,SEC_EXP_ZONE,BLK_IRR_RATE,ALC_VERSION_NO,SEC_SETTLE_METHOD,SEC_CNTRCT_SIZE,UND_EXCH_CD,BLK_TRANS_TYPE,ALC_COMM_AMT,BLK_VERSION_NO,UND_FIXED_RATE,UND_RED_CODE,UND_PAY_FREQ,ORD_PROT_TYPE,UND_MATURE_DATE,SEC_DEL_TYP,ORD_EXEC_PRICE,SEC_RATING_TIER,BLK_DEAL_SPREAD,LEG1_SECID,LEG2_SECID,OPT_HOL_CAL,UND_SEC_SEDOL,SEC_RST_MARGIN,UND_SEC_TICKER,TRS_ROLL_CONVTN,TRS_NOTIONAL_RST,TRS_PRICE_MTHD,ORD_DEAL_PRICE,BLK_EXCH_RATE,ORD_ASSET_PRICE,LEG1_ROLL_CONV,LEG2_ROLL_CONV,SEC_INF_CPI_INDEX,ALC_FEE_1_CD,ALC_FEE_1_AMT,ALC_FEE_2_CD,ALC_FEE_2_AMT,ALC_FEE_3_CD,ALC_FEE_3_AMT,ALC_FEE_4_CD,ALC_FEE_4_AMT,ALC_FEE_5_CD,ALC_FEE_5_AMT,ALC_FEE_6_CD,ALC_FEE_6_AMT,LEG1_NEXT_CPN_DATE,LEG2_NEXT_CPN_DATE,BLK_INIT_REF_INDEX,SEC_TRS_RETURN,SEC_TRS_ASSET_CLASS,LEG2_COUPON_RATE,LEG1_TRP_CUSIP,LEG2_TRP_CUSIP,BLK_BRK_RSN,BLK_DELIVERY_TYPE,BLK_TRADER,BLK_ORDER_TYPE,BLK_TRADING_VENUE,EXEC_TIME,BB_TICKER,BB_EXCH,ALC_INV_DEC_MAKER,FILL_LAST_CAPACITY,BLK_EMP_ID,BLK_PLACEMENT_ID,ALC_COMM_IND_R,ALC_COMM_RATE_R,ALC_COMM_AMT_R,ALC_COMM_IND_E,ALC_COMM_RATE_E,ALC_COMM_AMT_E,BB_MKT_SECT,FILL_DATE,ORD_REASON_CD,ORIG_REASON_CD,EQTRS_LAST_RESET_PRICE,ORD_INIT_ASSET_PRICE,BLK_NETTING_ID,TRS_NET_PRICE,TRS_ALC_NOTIONAL,TRS_ALC_UNITS,UDF_ST1,UDF_ST2,UDF_NUM1,UDF_NUM2,UDF_DT1,UDF_DT2,SEC_TICKER,SEC_EXCH_CNTRY,SEC_DESCRIPTION,ORD_TRADING_DESK,NORM_ALC_EXEC_AMT,NORM_ALC_INT_AMT,SS_SEC_SWAP_LEG_IND,SS_BLK_TRADE_TYPE,SS_BLK_TRANS_SUB_TYPE,LEG1_CURRENCY,LEG2_CURRENCY,SWPTNLEG1_ACCRUAL_TYP_CD,SWPTNLEG1_CPN_BD_ADJ,SWPTNLEG1_MAT_DATE_ADJ,SWPTNLEG1_DAY_BASIS,SWPTNLEG1_HOL_CAL,SWPTNLEG1_PAY_FREQ,SWPTNLEG1_RESET_BD_ADJ,SWPTNLEG1_RESET_FREQ,SWPTNLEG1_SWAP_LEG_IND,SWPTNLEG1_EFFEC_DATE,SWPTNLEG1_MATURE_DATE,SWPTNLEG1_RESET_LAG_DAYS,SWPTNLEG1_SEC_ID,SWPTNLEG1_COUPON_RATE,SWPTNLEG1_FST_PAY_DATE,SWPTNLEG1_FLT_INDX,SWPTNLEG1_IDX_PAY_FREQ,SWPTNLEG1_LAST_PAY_DATE,SWPTNLEG1_COMP_MTHD,SWPTNLEG1_PAY_LAG,SWPTNLEG1_ROLL_CONV,SWPTNLEG1_TRP_CUSIP,SWPTNLEG1_CURRENCY,SWPTNLEG2_ACCRUAL_TYP_CD,SWPTNLEG2_CPN_BD_ADJ,SWPTNLEG2_MAT_DATE_ADJ,SWPTNLEG2_DAY_BASIS,SWPTNLEG2_HOL_CAL,SWPTNLEG2_PAY_FREQ,SWPTNLEG2_RESET_BD_ADJ,SWPTNLEG2_RESET_FREQ,SWPTNLEG2_SWAP_LEG_IND,SWPTNLEG2_EFFEC_DATE,SWPTNLEG2_MATURE_DATE,SWPTNLEG2_RESET_LAG_DAYS,SWPTNLEG2_SEC_ID,SWPTNLEG2_COUPON_RATE,SWPTNLEG2_FST_PAY_DATE,SWPTNLEG2_FLT_INDX,SWPTNLEG2_IDX_PAY_FREQ,SWPTNLEG2_LAST_PAY_DATE,SWPTNLEG2_COMP_MTHD,SWPTNLEG2_PAY_LAG,SWPTNLEG2_ROLL_CONV,SWPTNLEG2_TRP_CUSIP,SWPTNLEG2_CURRENCY,LEG1_IRS_RATE,LEG2_IRS_RATE,ALC_NET_AMT,SEC_EARLIEST_EXP_TIME,SEC_LATEST_EXP_TIME,NORM_SEC_DOC_CLAUSE
IB8V,0,0,0,"GBLO,USNY",1853475673,04/01/2019 0:00,1853475670,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9878,1627217,77414804,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853475671,01/25/2017 0:00,11/17/2059 0:00,,1853475672,3,02/25/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,48,,1,OTC,BUYL,,48,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.36722613,SNRFOR,392,1853475671,1853475672,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888N0,5708888P5,B,WIRE,JCAMPBE,MKT,,03/29/2019 11:37,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 11:37,,,,,,,,1627217,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-91657.45,542.41,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,91115.04,,,XR
AEJ03,0,0,0,"GBLO,USNY",1853475673,04/01/2019 0:00,1853475670,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9539,7810641,77414806,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853475671,01/25/2017 0:00,11/17/2059 0:00,,1853475672,3,02/25/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,48,,1,OTC,BUYL,,48,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.36722613,SNRFOR,392,1853475671,1853475672,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888N0,5708888P5,B,WIRE,JCAMPBE,MKT,,03/29/2019 11:37,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 11:37,,,,,,,,7810641,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-439955.75,2603.54,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,437352.21,,,XR
70GB,0,0,0,"GBLO,USNY",1853475696,03/27/2019 0:00,1853475693,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,70GB,6210271,77414808,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853475694,01/25/2017 0:00,11/17/2059 0:00,,1853475695,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,18,,1,OTC,BUYL,,18,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.83623967,SNRFOR,384,1853475694,1853475695,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889S8,5708889T6,B,WIRE,JCAMPBE,MKT,,03/26/2019 10:04,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 10:04,,,,,,,,6210271,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-320683.51,517.52,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,320165.99,,,XR
70JF,0,0,0,"GBLO,USNY",1853475696,03/27/2019 0:00,1853475693,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,7AJF,2879101,77414807,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853475694,01/25/2017 0:00,11/17/2059 0:00,,1853475695,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,18,,1,OTC,BUYL,,18,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.83623967,SNRFOR,384,1853475694,1853475695,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889S8,5708889T6,B,WIRE,JCAMPBE,MKT,,03/26/2019 10:04,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 10:04,,,,,,,,2879101,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-148669.88,239.93,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,148429.95,,,XR
MJEZ,0,0,0,"GBLO,USNY",1853475696,03/27/2019 0:00,1853475693,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9752,1048288,77414810,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853475694,01/25/2017 0:00,11/17/2059 0:00,,1853475695,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,18,,1,OTC,BUYL,,18,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.83623967,SNRFOR,384,1853475694,1853475695,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889S8,5708889T6,B,WIRE,JCAMPBE,MKT,,03/26/2019 10:04,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 10:04,,,,,,,,1048288,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-54131.08,87.36,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,54043.72,,,XR
MJEZ,0,0,0,"GBLO,USNY",1853476140,03/27/2019 0:00,1853476137,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9752,419315,77414850,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476138,01/25/2017 0:00,11/17/2059 0:00,,1853476139,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,17,,1,OTC,BUYL,,17,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.7170652,SNRFOR,386,1853476138,1853476139,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889Y5,5708889Z2,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:37,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:37,,,,,,,,419315,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-22152.14,34.94,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,22117.2,,,XR
70JF,0,0,0,"GBLO,USNY",1853476140,03/27/2019 0:00,1853476137,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,7AJF,1151641,77414847,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476138,01/25/2017 0:00,11/17/2059 0:00,,1853476139,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,17,,1,OTC,BUYL,,17,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.7170652,SNRFOR,386,1853476138,1853476139,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889Y5,5708889Z2,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:37,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:37,,,,,,,,1151641,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-60840.44,95.97,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,60744.47,,,XR
70GB,0,0,0,"GBLO,USNY",1853476140,03/27/2019 0:00,1853476137,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,70GB,2484108,77414848,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476138,01/25/2017 0:00,11/17/2059 0:00,,1853476139,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,17,,1,OTC,BUYL,,17,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.7170652,SNRFOR,386,1853476138,1853476139,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889Y5,5708889Z2,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:37,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:37,,,,,,,,2484108,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-131233.81,207.01,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,131026.8,,,XR
BAH13,0,0,0,"GBLO,USNY",1853476140,03/27/2019 0:00,1853476137,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9577,865207,77414851,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476138,01/25/2017 0:00,11/17/2059 0:00,,1853476139,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,17,,1,OTC,BUYL,,17,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.7170652,SNRFOR,386,1853476138,1853476139,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889Y5,5708889Z2,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:37,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:37,,,,,,,,865207,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-45708.32,72.1,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,45636.22,,,XR
BAH13,0,0,0,"GBLO,USNY",1853476279,03/27/2019 0:00,1853476276,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9577,1297810,77414856,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476277,01/25/2017 0:00,11/17/2059 0:00,,1853476278,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,18,,1,OTC,BUYL,,18,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.627797,SNRFOR,387.5,1853476277,1853476278,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889W9,5708889X7,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:46,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:46,,,,,,,,1297810,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-69720.99,108.15,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,69612.84,,,XR
70GB,0,0,0,"GBLO,USNY",1853476279,03/27/2019 0:00,1853476276,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,70GB,3726163,77414853,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476277,01/25/2017 0:00,11/17/2059 0:00,,1853476278,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,18,,1,OTC,BUYL,,18,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.627797,SNRFOR,387.5,1853476277,1853476278,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889W9,5708889X7,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:46,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:46,,,,,,,,3726163,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-200177.04,310.51,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,199866.53,,,XR
70JF,0,0,0,"GBLO,USNY",1853476279,03/27/2019 0:00,1853476276,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,7AJF,1727461,77414852,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476277,01/25/2017 0:00,11/17/2059 0:00,,1853476278,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,18,,1,OTC,BUYL,,18,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.627797,SNRFOR,387.5,1853476277,1853476278,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889W9,5708889X7,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:46,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:46,,,,,,,,1727461,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-92802.71,143.96,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,92658.75,,,XR
