Swap Id,Description,Broker Id,Trade ID,Trade Date,Effective Date,Settle Date,Maturity Date,Account Abbreviation,Notional,Rate,Payment Frequency Description,Initial Payment,Interest Payment Method Description,First Payment Date,Strike Price,Underlying Sec,Product Type,Sell Product Type,Dealer Trade ID,Currency Code,Executing Broker,Independent Amount (%),Independent Amount ($),ISIN,Protection,Issuer Name,Option Type,Settlement Amount,Fixing Index Name,Fixing Term,Business Day Convention,RED,Spread,CapFloor Rate,PutCall,OptionBuySellIndicator,# of Shares/Options,Settlement Currency,Initial Price,Attachment Point,Exhaustion Point,Tier,Restructuring Event,Payment EOM,Payoff,Equity Underlying Identifier,Equity Identifier Type,Exchange Code,Front End Protection,Option Trade Date,Option Days to Settle,Option Notional,Option Exercise Start Date,Option Exercise End Date,Option Exercise Frequency,MTM USD,MTM LCL,ACCRUED USD,ACCRUED LCL,Pay/Receive,FX Rate,Rate 2,Type 1,Type 2,Notional 2,Currency Code 2,Fixing Index Name 2,Fixing Term 2,Fixing Date,Fixing Date 2,Interest Payment Method Description 2,Payer 1,Payer 2,Notional XG,Notional XG 2,Arrears,Arrears 2,Payment Frequency Description 2,First Payment Date 2,Business Day Convention 2,Spread 2,Underlying Type,Tax Rate,Dividend Reinvestment,Payment Delay,Payment DOM,Payment Delay 2,Payment DOM 2,Resetting Notional,2nd Leg Currency,PV01,Strategy,Notes 1,Notes 2,2nd Leg Notional,Option Expiration Date,Discount Factor,Cost Amount,Cost Amount CCY,Index Version,MTM Base,CCY Base,Notes 3,Notes 4,Risk Annuity,Broker,Counterparty Trade Ref ID,ID1,ID2,ID3,ConversationID,AssetUnderlyingTicker,AssetUnderlyingLongName,PricingDaysGap,SwapLastResetDate,SwapNextResetDate,LastEqtyResetDate,LastEqtyResetPrice,IntFixingRate,AllinRate,CurrentPeriodUnrealizedAccrualStartDate,EqtyMarketPrice,UnrealizedReturnAmount,PriorDaySwapAccrualAmt,SwapSpotSettlementDate,ProjectedSwapAccrual,SwapDiscountFactor,SwapNextSettleDate,PendingRealizedEqtyAmt,PendingRealizedFinanceAmt,PendingRealizedSettlementAmounts,PendingRealizedSettlementDate,TriOptimaReportDate,DivRatio,SwapFinalvaluationDate,InitialEqtyPrice,CR01,INF01,Delta,Gamma,Vega,Alpha,Theta,Rho,CAPendingRealizedAmt,CAPendingRealizedCcy,TradeType,Cpty_Trade_Ref_Id,GTM_Ref_Id,APX_Ref_Id,Acct_System_Id,USI_Id,UPI_Id,SEF_ID,ID4,ID5,ID6,ID7,ID8,ID9,ID10,CCP_Fee,FCM_Fee,ACCRUED_INCOME_PTD_LOCAL_FIX,ACCRUED_INCOME_PTD_LOCAL_FLO,DAYS_INT_EARNED_FIX,DAYS_INT_EARNED_FLO,DefaultAccrualSettlement,DefaultPaytime,Calendar,OptionSettlementMethod,AccrualDelta
412770,500bpEUR3M/EURARMLL,BNPAFRPPXXX,76951112,2/20/2019,12/20/2018,2/25/2019,12/20/2023,9577,755208,5,Quarterly,-117603.65,ACT/360,3/20/2019,,,CDS,CDS,,EUR,,0,0,XS1084568762,Sell,ARMLL,,,,,Following,LL332JAH1,,,,,,,,,,,MM14,,,,,,,,,,,,,,9440.1,,9440.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1813858832,1813858831,1.81386E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS18138588307695111220190613153653,,,,,,BNX4WK3,OTC2,,,,,,,,9440.1,90,,,ACC,DEF,TGT,PHYS,
412776,500bpEUR3M/EURARMLL,BARCUS33XXX,77238288,3/8/2019,12/20/2018,3/13/2019,12/20/2023,9577,755208,5,Quarterly,-119595.37,ACT/360,3/20/2019,,,CDS,CDS,,EUR,,0,0,XS1084568762,Sell,ARMLL,,,,,Following,LL332JAH1,,,,,,,,,,,MM14,,,,,,,,,,,,,,9440.1,,9440.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1833595135,1833595134,1.83504E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS18335951337723828820190613153653,,,,,,BNX4WK3,OTC2,,,,,,,,9440.1,90,,,ACC,DEF,TGT,PHYS,
412790,500bpEUR3M/EURFIATCHR,BOFAUS3DEQN,77514073,4/2/2019,3/20/2019,4/5/2019,6/20/2024,9577,1316837,5,Quarterly,242982.27,ACT/360,6/20/2019,,,CDS,CDS,,EUR,,0,0,US31562QAC15,Buy,FIATCHR,,,,,Following,NQ48ABAC5,,,,,,,,,,,MM14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1861924522,1861924523,1.86192E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS18619245217751407320190613153653,,,,,,BYWZQM4,OTC2,,,,,,,,,90,,,ACC,DEF,TGT,PHYS,
412797,500bpEUR3M/EURFIATCHR,BOFAUS3DEQN,77625955,4/12/2019,3/20/2019,4/17/2019,6/20/2024,9577,1316837,5,Quarterly,242957.04,ACT/360,6/20/2019,,,CDS,CDS,,EUR,,0,0,US31562QAC15,Buy,FIATCHR,,,,,Following,NQ48ABAC5,,,,,,,,,,,MM14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1874468881,1874468882,1.87447E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS18744688807762595520190613153653,,,,,,BYWZQM4,OTC2,,,,,,,,,90,,,ACC,DEF,TGT,PHYS,
412802,500bpEUR3M/EURARMLL,CITIUS33XXX,78279915,5/23/2019,3/20/2019,5/28/2019,6/20/2024,9577,1206897,5,Quarterly,-189414.9,ACT/360,6/20/2019,,,CDS,CDS,,EUR,,0,0,XS1084568762,Sell,ARMLL,,,,,Following,LL332JAH1,,,,,,,,,,,MM14,,,,,,,,,,,,,,15086.2125,,15086.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1924281935,1924281934,1.92428E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS19242819337827991520190613153653,,,,,,BNX4WK3,OTC2,,,,,,,,15086.2125,90,,,ACC,DEF,TGT,PHYS,
412808,500bpEUR3M/EURARMLL,CITIUS33XXX,78279926,5/23/2019,3/20/2019,5/28/2019,6/20/2024,9577,804598,5,Quarterly,-126276.6,ACT/360,6/20/2019,,,CDS,CDS,,EUR,,0,0,XS1084568762,Sell,ARMLL,,,,,Following,LL332JAH1,,,,,,,,,,,MM14,,,,,,,,,,,,,,10057.475,,10057.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1924281954,1924281953,1.92428E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS19242819527827992620190613153653,,,,,,BNX4WK3,OTC2,,,,,,,,10057.475,90,,,ACC,DEF,TGT,PHYS,
412814,500bpEUR3M/EURARMLL,CITIUS33XXX,78376290,5/28/2019,3/20/2019,5/31/2019,6/20/2024,9577,408379,5,Quarterly,-64249.88,ACT/360,6/20/2019,,,CDS,CDS,,EUR,,0,0,XS1084568762,Sell,ARMLL,,,,,Following,LL332JAH1,,,,,,,,,,,MM14,,,,,,,,,,,,,,5104.7375,,5104.7375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1927577406,1927577405,1.92758E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS19275774047837629020190613153653,,,,,,BNX4WK3,OTC2,,,,,,,,5104.7375,90,,,ACC,DEF,TGT,PHYS,
409635,100bpUSD3M/USDHNZ,CHASGB2LDPC,77015426,5/13/2019,6/4/2019,6/7/2019,6/20/2024,9752,500000,1,Quarterly,7811.87,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,US423074AF08,Sell,HNZ,,-8055.13,,,Following,4G537BAB4,,,,,,USD,,,,,NA,,,,,,,,,,,,,,1250,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880563550,1880563551,1.90082E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,3fd41028870511e9b39b0a4428260000,,,,,,2874797,OTC,,,,,,,,1250,90,,,ACC,DEF,NYB,PHYS,
409640,100bpUSD3M/USDRUSSIA,CITIUS33XXX,77015434,5/13/2019,6/4/2019,6/7/2019,6/20/2024,9752,1500000,1,Quarterly,31738.71,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,XS0114288789,Sell,RUSSIA,,-11865.64,,,Following,7FB37HAD9,,,,,,USD,,,,,NA,,,,,,,,,,,,,,3750,,3750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880563645,1880563646,1.90082E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,bbdb8f7e870111e9b39b0a4428260000,,,,,,4230814,OTC2,,,,,,,,3750,90,,,ACC,DEF,NYB,PHYS,
409643,100bpUSD3M/USDHESS,MSCSUS33XXX,77015430,5/13/2019,3/20/2019,5/16/2019,6/20/2024,9752,2500000,1,Quarterly,-844.69,ACT/360,6/20/2019,,,CDS,CDS,,USD,,0,0,US42809HAF47,Buy,HESS,,,,,Following,46A89QAE8,,,,,,,,,,,NA,,,,,,,,,,,,,,-6250,,-6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1880563639,1880563638,1.88056E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,3e50e13275ac11e9824d0a4428260000,,,,,,BNH5741,OTC,,,,,,,,-6250,90,,,ACC,DEF,NYB,PHYS,
411011,100bpEUR3M/EURBMW,CITIUS33XXX,74813694,9/20/2018,9/20/2018,9/21/2018,12/20/2023,9752,1997222,1,Quarterly,41329.63,ACT/360,12/20/2018,,,CDS,CDS,,EUR,,0,0,XS1548436556,Buy,BMW,,,,,Following,0H99B7AE7,,,,,,,,,,,MM,,,,,,,,,,,,,,-4993.055,,-4993.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1618017665,1618017666,1.61802E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS161801766474813694,,,,,,BD766B4,OTC2,,,,,,,,-4993.055,90,,,ACC,DEF,TGT,PHYS,
411039,100bpEUR3M/EURBMW,BOFAUS3DEQN,74909202,9/27/2018,9/20/2018,9/28/2018,12/20/2023,9752,1388889,1,Quarterly,22001.39,ACT/360,12/20/2018,,,CDS,CDS,,EUR,,0,0,XS1548436556,Buy,BMW,,,,,Following,0H99B7AE7,,,,,,,,,,,MM,,,,,,,,,,,,,,-3472.2225,,-3472.2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1626332491,1626332492,1.62633E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS162633249074909202,,,,,,BD766B4,OTC2,,,,,,,,-3472.2225,90,,,ACC,DEF,TGT,PHYS,
411072,100bpEUR3M/EURBMW,CITIUS33XXX,74695752,9/11/2018,6/20/2018,9/12/2018,12/20/2023,9752,2344444,1,Quarterly,75054.23,ACT/360,9/20/2018,,,CDS,CDS,,EUR,,0,0,XS1548436556,Buy,BMW,,,,,Following,0H99B7AE7,,,,,,,,,,,MM,,,,,,,,,,,,,,-5861.11,,-5861.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1606331977,1606331978,1.60633E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS160633197674695752,,,,,,BD766B4,OTC2,,,,,,,,-5861.11,90,,,ACC,DEF,TGT,PHYS,
411099,100bpEUR3M/EURBMW,CITIUS33XXX,74909276,9/28/2018,9/20/2018,10/1/2018,12/20/2023,9752,694445,1,Quarterly,10114.15,ACT/360,12/20/2018,,,CDS,CDS,,EUR,,0,0,XS1548436556,Buy,BMW,,,,,Following,0H99B7AE7,,,,,,,,,,,MM,,,,,,,,,,,,,,-1736.1125,,-1736.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1628800789,1628800790,1.6288E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS162880078874909276,,,,,,BD766B4,OTC2,,,,,,,,-1736.1125,90,,,ACC,DEF,TGT,PHYS,
411105,100bpEUR3M/EURBMW,CITIUS33XXX,74909294,9/28/2018,9/20/2018,10/1/2018,12/20/2023,9752,694444,1,Quarterly,10114.14,ACT/360,12/20/2018,,,CDS,CDS,,EUR,,0,0,XS1548436556,Buy,BMW,,,,,Following,0H99B7AE7,,,,,,,,,,,MM,,,,,,,,,,,,,,-1736.11,,-1736.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1628800888,1628800889,1.6288E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS162880088774909294,,,,,,BD766B4,OTC2,,,,,,,,-1736.11,90,,,ACC,DEF,TGT,PHYS,
411112,100bpEUR3M/EURBMW,CHASGB2LDPC,74704313,10/1/2018,9/20/2018,10/2/2018,12/20/2023,9752,1388889,1,Quarterly,20323.08,ACT/360,12/20/2018,,,CDS,CDS,,EUR,,0,0,XS1548436556,Buy,BMW,,,,,Following,0H99B7AE7,,,,,,,,,,,MM14,,,,,,,,,,,,,,-3472.2225,,-3472.2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1608397305,1608397306,1.6084E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS16083973047470431320190613153653,,,,,,BD766B4,OTC2,,,,,,,,-3472.2225,90,,,ACC,DEF,TGT,PHYS,
411115,100bpEUR3M/EURBMW,BOFAUS3DEQN,74909307,9/28/2018,9/20/2018,10/1/2018,12/20/2023,9752,1388889,1,Quarterly,20228.29,ACT/360,12/20/2018,,,CDS,CDS,,EUR,,0,0,XS1548436556,Buy,BMW,,,,,Following,0H99B7AE7,,,,,,,,,,,MM,,,,,,,,,,,,,,-3472.2225,,-3472.2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1628801457,1628801458,1.6288E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS162880145674909307,,,,,,BD766B4,OTC2,,,,,,,,-3472.2225,90,,,ACC,DEF,TGT,PHYS,
411126,100bpEUR3M/EURBMW,CITIUS33XXX,74693936,9/13/2018,6/20/2018,9/14/2018,12/20/2023,9752,1613889,1,Quarterly,36076.77,ACT/360,9/20/2018,,,CDS,CDS,,EUR,,0,0,XS1548436556,Buy,BMW,,,,,Following,0H99B7AE7,,,,,,,,,,,MM,,,,,,,,,,,,,,-4034.7225,,-4034.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1609663687,1609663688,1.60966E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS160966368674693936,,,,,,BD766B4,OTC2,,,,,,,,-4034.7225,90,,,ACC,DEF,TGT,PHYS,
411127,100bpEUR3M/EURBMW,CHASGB2LDPC,75000996,10/1/2018,9/20/2018,10/2/2018,12/20/2023,9752,1388889,1,Quarterly,20323.08,ACT/360,12/20/2018,,,CDS,CDS,,EUR,,0,0,XS1548436556,Buy,BMW,,,,,Following,0H99B7AE7,,,,,,,,,,,MM,,,,,,,,,,,,,,-3472.2225,,-3472.2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1631032228,1631032229,1.63103E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS163103222775000996,,,,,,BD766B4,OTC2,,,,,,,,-3472.2225,90,,,ACC,DEF,TGT,PHYS,
411177,100bpUSD3M/USDBHREIN,BOFAUS3DEQN,75759932,11/21/2018,9/20/2018,11/23/2018,12/20/2023,9752,1485849,1,Quarterly,-113635.15,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,XS0498952679,Buy,BHREIN,,,,,Following,MS9996AB0,,,,,,,,,,,R,,,,,,,,,,,,,,-3714.6225,,-3714.6225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1698381983,1698381984,1.69838E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS169838198275759932,,,,,,B58FD57,OTC2,,,,,,,,-3714.6225,90,,,ACC,DEF,NYB,PHYS,
411181,100bpUSD3M/USDBHREIN,BARCUS33XXX,75839244,11/26/2018,9/20/2018,11/29/2018,12/20/2023,9752,986842,1,Quarterly,-83156.34,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,XS0498952679,Buy,BHREIN,,,,,Following,MS9996AB0,,,,,,,,,,,R,,,,,,,,,,,,,,-2467.105,,-2467.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1703685134,1703685135,1.70369E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS170368513375839244,,,,,,B58FD57,OTC2,,,,,,,,-2467.105,90,,,ACC,DEF,NYB,PHYS,
411186,100bpUSD3M/USDBHREIN,BARCUS33XXX,75839251,11/26/2018,9/20/2018,11/29/2018,12/20/2023,9752,986842,1,Quarterly,-83156.34,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,XS0498952679,Buy,BHREIN,,,,,Following,MS9996AB0,,,,,,,,,,,R,,,,,,,,,,,,,,-2467.105,,-2467.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1703685284,1703685285,1.70369E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS170368528375839251,,,,,,B58FD57,OTC2,,,,,,,,-2467.105,90,,,ACC,DEF,NYB,PHYS,
411191,100bpUSD3M/USDBHREIN,CHASGB2LDPC,75823336,11/28/2018,9/20/2018,12/3/2018,12/20/2023,9752,394737,1,Quarterly,-33205.72,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,XS0498952679,Buy,BHREIN,,,,,Following,MS9996AB0,,,,,,,,,,,R,,,,,,,,,,,,,,-986.8425,,-986.8425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1704039918,1704039917,1.70404E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS170403991675823336,,,,,,B58FD57,OTC2,,,,,,,,-986.8425,90,,,ACC,DEF,NYB,PHYS,
411196,100bpUSD3M/USDBHREIN,CHASGB2LDPC,75831311,11/27/2018,9/20/2018,11/30/2018,12/20/2023,9752,1381579,1,Quarterly,-116263.89,ACT/360,12/20/2018,,,CDS,CDS,,USD,,0,0,XS0498952679,Buy,BHREIN,,,,,Following,MS9996AB0,,,,,,,,,,,R,,,,,,,,,,,,,,-3453.9475,,-3453.9475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1705012973,1705012974,1.70501E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS170501297275831311,,,,,,B58FD57,OTC2,,,,,,,,-3453.9475,90,,,ACC,DEF,NYB,PHYS,
411222,500bpUSD3M/USDF,CHASGB2LDPC,76282703,1/3/2019,12/20/2018,1/8/2019,12/20/2020,9752,1411765,5,Quarterly,99462.69,ACT/360,3/20/2019,,,CDS,CDS,,USD,,0,0,US345370CR99,Buy,F,,,,,Following,3H98A7AC1,,,,,,,,,,,NA,,,,,,,,,,,,,,-17647.0625,,-17647.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1754304112,1754304113,1.7543E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS175430411176282703,,,,,,BYPL1T1,OTC,,,,,,,,-17647.0625,90,,,ACC,DEF,NYB,PHYS,
411232,500bpUSD3M/USDF,MSCSUS33XXX,76371601,1/7/2019,12/20/2018,1/10/2019,12/20/2020,9752,1317647,5,Quarterly,98350.8,ACT/360,3/20/2019,,,CDS,CDS,,USD,,0,0,US345370CR99,Buy,F,,,,,Following,3H98A7AC1,,,,,,,,,,,NA,,,,,,,,,,,,,,-16470.5875,,-16470.5875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1758451154,1758451155,1.75845E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS175845115376371601,,,,,,BYPL1T1,OTC,,,,,,,,-16470.5875,90,,,ACC,DEF,NYB,PHYS,
411237,500bpUSD3M/USDF,BNPAFRPPXXX,76371618,1/8/2019,12/20/2018,1/11/2019,12/20/2019,9752,2294118,5,Quarterly,140591.73,ACT/360,3/20/2019,,,CDS,CDS,,USD,,0,0,US345370CR99,Buy,F,,,,,Following,3H98A7AC1,,,,,,,,,,,NA,,,,,,,,,,,,,,-28676.475,,-28676.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1759409749,1759409750,1.75941E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS175940974876371618,,,,,,BYPL1T1,OTC,,,,,,,,-28676.475,90,,,ACC,DEF,NYB,PHYS,
411467,100bpEUR3M/EURDAMLR,CITIUS33XXX,76473869,1/18/2019,12/20/2018,1/23/2019,12/20/2023,9752,1229283,1,Quarterly,6936.5,ACT/360,3/20/2019,,,CDS,CDS,,EUR,,0,0,DE000A168650,Buy,DAMLR,,,,,Following,DE7C9QAF3,,,,,,,,,,,MM,,,,,,,,,,,,,,-3073.2075,,-3073.2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1772216617,1772216618,1.77222E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS177221661676473869,,,,,,BYT5JP1,OTC2,,,,,,,,-3073.2075,90,,,ACC,DEF,TGT,PHYS,
411470,100bpEUR3M/EURDAMLR,CITIUS33XXX,76473827,1/17/2019,12/20/2018,1/22/2019,12/20/2023,9752,1229283,1,Quarterly,5126.15,ACT/360,3/20/2019,,,CDS,CDS,,EUR,,0,0,DE000A168650,Buy,DAMLR,,,,,Following,DE7C9QAF3,,,,,,,,,,,MM,,,,,,,,,,,,,,-3073.2075,,-3073.2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1770796121,1770796122,1.7708E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS177079612076473827,,,,,,BYT5JP1,OTC2,,,,,,,,-3073.2075,90,,,ACC,DEF,TGT,PHYS,
411483,100bpUSD3M/USDBCHINL,CITIUS33XXX,68514636,7/18/2017,6/20/2017,7/19/2017,6/20/2022,9752,8140000,1,Quarterly,138038.32,ACT/360,9/20/2017,,,CDS,CDS,,USD,,0,0,XS1016655349,Buy,BCHINL,,,,,Following,YZ4CAGAB5,,,,,,,,,,,MODR,,,,,,,,,,,,,,-20350,,-20350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,918883056,918883057,9.18883E+12,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS91888305568514636,,,,,,BJ38K81,OTC2,,,,,,,,-20350,90,,,ACC,DEF,NYB,PHYS,
411487,100bpEUR3M/EURDAMLR,CHASGB2LDPC,74689852,9/14/2018,6/20/2018,9/17/2018,12/20/2023,9752,4318129,1,Quarterly,43655.26,ACT/360,9/20/2018,,,CDS,CDS,,EUR,,0,0,DE000A168650,Buy,DAMLR,,,,,Following,DE7C9QAF3,,,,,,,,,,,MM14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1610859228,1610859229,1.61086E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS16108592277468985220190613153653,,,,,,BYT5JP1,OTC2,,,,,,,,,90,,,ACC,DEF,TGT,PHYS,
411493,100bpEUR3M/EURDAMLR,BNPAFRPPXXX,74693734,9/13/2018,6/20/2018,9/14/2018,12/20/2023,9752,2372222,1,Quarterly,31442.18,ACT/360,9/20/2018,,,CDS,CDS,,EUR,,0,0,DE000A168650,Buy,DAMLR,,,,,Following,DE7C9QAF3,,,,,,,,,,,MM,,,,,,,,,,,,,,-5930.555,,-5930.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1608081382,1608081383,1.60808E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS160808138174693734,,,,,,BYT5JP1,OTC2,,,,,,,,-5930.555,90,,,ACC,DEF,TGT,PHYS,
411511,100bpEUR3M/EURDAMLR,BOFAUS3DEQN,74909234,9/27/2018,9/20/2018,9/28/2018,12/20/2023,9752,2083333,1,Quarterly,8914.78,ACT/360,12/20/2018,,,CDS,CDS,,EUR,,0,0,DE000A168650,Buy,DAMLR,,,,,Following,DE7C9QAF3,,,,,,,,,,,MM,,,,,,,,,,,,,,-5208.3325,,-5208.3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generatedbyCSM,1627725069,1627725070,1.62773E+13,,,,,,,,,,,,,,,,,,,,,,6/17/2019,,,,,,,,,,,,,,OTC,,SWAPCDS162772506874909234,,,,,,BYT5JP1,OTC2,,,,,,,,-5208.3325,90,,,ACC,DEF,TGT,PHYS,
